"ID","a","b","c","d","e","f","g","h","predict"
"F00073753",2840,0,0,2,10,34,25,2,0
"F00073756",2840,0,0,2,20,20,27,2,0
"F00073758",2840,0,0,2,20,22,17,3,0
"F00073760",2840,0,0,2,20,36,19,2,0
"F00073761",2840,0,0,2,20,36,22,3,0
"F00073766",2840,0,0,2,30,46,15,2,0
"F00073767",2840,0,0,2,40,24,35,3,0
"F00073769",2840,0,0,2,40,40,12,2,0
"F00073771",2840,0,0,2,40,47,12,2,0
"F00073773",2840,0,0,2,40,40,13,2,1
"F00073779",2840,0,0,2,20,46,11,1,2
"F00073781",2999,0,0,2,10,12,32,2,0
"F00073783",2999,0,0,2,10,28,29,2,0
"F00073784",2999,0,0,2,10,34,24,2,0
"F00073785",2999,0,0,2,10,44,12,2,0
"F00073786",2999,0,0,2,20,NA,38,2,0
"F00073787",2999,0,0,2,20,25,14,1,0
"F00073789",2999,0,0,2,20,37,21,1,0
"F00073791",2999,0,0,2,20,62,0,3,0
"F00073793",2999,0,0,2,40,NA,16,2,0
"F00073794",2999,0,0,2,40,48,3,1,0
"F00073795",2999,0,0,2,40,NA,4,1,0
"F00073796",2999,0,0,2,60,43,14,1,0
"F00073797",2999,0,0,2,60,49,16,1,0
"F00073798",2999,0,0,2,60,NA,27,2,1
"F00073800",2999,0,0,2,60,48,9,2,1
"F00073802",3165,0,0,2,10,NA,5,2,0
"F00073803",3164,0,0,2,15,39,22,1,0
"F00073804",3164,0,0,2,15,45,15,1,0
"F00073805",3164,0,0,2,15,47,10,2,0
"F00073807",3164,0,0,2,20,29,30,1,0
"F00073809",3164,0,0,2,20,40,13,1,0
"F00073811",3165,0,0,2,20,44,13,3,0
"F00073812",3164,0,0,2,40,23,26,3,0
"F00073813",3164,0,0,2,40,24,30,3,0
"F00073815",3164,0,0,2,40,37,20,1,1
"F00073816",3165,0,0,2,20,53,7,2,1
"F00073817",3164,0,0,2,15,56,1,2,1
"F00073821",3337,0,0,2,10,20,26,1,0
"F00073822",3336,0,0,2,10,NA,36,1,0
"F00073823",3337,0,0,2,10,26,31,2,0
"F00073824",3336,0,0,2,10,46,14,2,0
"F00073825",3337,0,0,2,15,19,40,1,0
"F00073826",3336,0,0,2,15,20,18,1,0
"F00073828",3337,0,0,2,15,46,9,1,0
"F00073829",3337,0,0,2,15,53,6,1,0
"F00073831",3336,0,0,2,20,11,41,3,0
"F00073832",3337,0,0,2,20,20,38,2,0
"F00073833",3337,0,0,2,20,22,34,3,0
"F00073834",3337,0,0,2,20,NA,15,2,0
"F00073836",3337,0,0,2,20,40,16,2,0
"F00073838",3336,0,0,2,50,43,11,2,0
"F00073839",3337,0,0,2,40,37,20,2,1
"F00073840",3336,0,0,2,5,40,21,3,1
"F00073841",3337,0,0,2,20,45,6,2,1
"F00073842",3336,0,0,2,40,53,3,2,1
"F00073844",3336,0,0,2,20,NA,12,3,1
"F00073846",3337,0,0,2,60,25,26,2,2
"F00073848",3516,0,0,2,5,25,42,2,0
"F00073850",3516,0,0,2,15,58,3,2,0
"F00073852",3516,0,0,2,20,45,18,2,0
"F00073854",3516,0,0,2,40,42,17,2,0
"F00073855",3516,0,0,2,50,42,14,1,0
"F00073859",3516,0,0,2,20,47,15,2,1
"F00073860",3516,0,0,2,20,38,22,1,1
"F00073861",3702,0,0,2,10,18,30,2,0
"F00073863",3702,0,0,2,10,42,22,1,0
"F00073864",3702,0,0,2,10,43,15,1,0
"F00073865",3702,0,0,2,20,24,40,1,0
"F00073866",3702,0,0,2,20,25,34,2,0
"F00073867",3702,0,0,2,20,40,25,1,0
"F00073868",3702,0,0,2,20,50,10,3,0
"F00073871",3702,0,0,2,20,NA,38,1,1
"F00073876",3896,0,0,2,20,25,31,2,0
"F00073877",3896,0,0,2,25,52,19,2,0
"F00073880",3895,0,0,2,20,NA,14,3,1
"F00073883",4097,0,0,2,10,15,43,1,0
"F00073884",4096,0,0,2,15,20,40,3,0
"F00073889",4097,0,0,2,30,39,25,2,1
"F00073892",150,0,1,2,30,18,0,2,0
"F00073893",169,0,1,2,10,10,5,2,0
"F00073894",168,0,1,2,15,18,0,1,0
"F00073895",168,0,1,2,30,15,3,3,0
"F00073896",168,0,1,2,40,11,4,2,0
"F00073898",188,0,1,2,30,17,5,2,0
"F00073900",209,0,1,2,5,14,8,1,0
"F00073901",209,0,1,2,25,16,3,2,0
"F00073902",209,0,1,2,40,12,3,3,0
"F00073904",209,0,1,2,40,20,8,2,0
"F00073905",232,0,1,2,10,17,5,2,0
"F00073910",257,0,1,2,30,NA,10,2,0
"F00073911",283,0,1,2,20,7,11,2,0
"F00073912",283,0,1,2,20,12,11,1,0
"F00073915",283,0,1,2,40,15,2,3,0
"F00073916",312,0,1,2,15,11,11,1,0
"F00073917",312,0,1,2,20,12,12,1,0
"F00073919",312,0,1,2,50,14,9,2,0
"F00073920",342,0,1,2,10,10,8,1,0
"F00073921",342,0,1,2,20,25,2,1,0
"F00073922",342,0,1,2,30,26,1,2,0
"F00073927",375,0,1,2,10,23,3,1,0
"F00073931",375,0,1,2,25,12,4,2,0
"F00073934",375,0,1,2,40,15,8,2,0
"F00073935",375,0,1,2,40,25,4,1,0
"F00073936",375,0,1,2,50,20,0,2,0
"F00073937",410,0,1,2,30,21,6,2,0
"F00073938",410,0,1,2,5,15,8,1,0
"F00073939",410,0,1,2,10,NA,5,2,0
"F00073941",411,0,1,2,20,15,7,2,0
"F00073942",410,0,1,2,20,NA,12,3,0
"F00073944",410,0,1,2,20,19,1,1,0
"F00073945",410,0,1,2,20,21,8,3,0
"F00073946",410,0,1,2,20,27,2,1,0
"F00073950",411,0,1,2,30,24,6,2,0
"F00073952",411,0,1,2,40,21,6,3,0
"F00073953",410,0,1,2,40,21,7,2,0
"F00073955",410,0,1,2,40,35,0,3,0
"F00073957",410,0,1,2,50,24,1,1,0
"F00073961",410,0,1,2,70,23,7,2,0
"F00073969",448,0,1,2,10,20,0,2,0
"F00073970",448,0,1,2,15,12,12,3,0
"F00073973",448,0,1,2,20,15,2,2,0
"F00073974",448,0,1,2,20,21,5,2,0
"F00073975",448,0,1,2,20,27,6,2,0
"F00073976",448,0,1,2,20,29,3,2,0
"F00073978",448,0,1,2,25,20,6,3,0
"F00073979",448,0,1,2,25,21,10,1,0
"F00073980",448,0,1,2,25,22,8,3,0
"F00073982",448,0,1,2,25,NA,6,1,0
"F00073983",448,0,1,2,30,13,10,2,0
"F00073984",448,0,1,2,30,15,15,2,0
"F00073985",448,0,1,2,30,19,6,3,0
"F00073986",448,0,1,2,35,30,4,2,0
"F00073987",448,0,1,2,40,19,8,2,0
"F00073988",448,0,1,2,40,24,1,2,0
"F00073989",448,0,1,2,40,26,5,2,0
"F00073995",448,0,1,2,20,20,10,3,1
"F00073996",488,0,1,2,25,17,9,2,0
"F00074000",488,0,1,2,10,10,14,2,0
"F00074003",488,0,1,2,10,25,3,2,0
"F00074004",488,0,1,2,10,32,7,1,0
"F00074005",488,0,1,2,15,20,9,2,0
"F00074009",488,0,1,2,20,21,5,3,0
"F00074010",488,0,1,2,20,24,7,2,0
"F00074012",488,0,1,2,20,25,5,1,0
"F00074014",489,0,1,2,25,12,1,3,0
"F00074016",488,0,1,2,30,7,6,1,0
"F00074020",489,0,1,2,35,13,12,1,0
"F00074021",488,0,1,2,35,14,10,2,0
"F00074022",488,0,1,2,35,25,10,3,0
"F00074023",488,0,1,2,40,15,12,1,0
"F00074025",488,0,1,2,45,26,6,3,0
"F00074026",488,0,1,2,45,28,1,1,0
"F00074027",488,0,1,2,50,18,13,3,0
"F00074029",488,0,1,2,60,23,6,3,0
"F00074033",531,0,1,2,10,NA,18,3,0
"F00074035",531,0,1,2,10,25,3,1,0
"F00074036",531,0,1,2,15,11,16,2,0
"F00074037",531,0,1,2,15,NA,13,3,0
"F00074041",531,0,1,2,20,11,17,3,0
"F00074042",531,0,1,2,20,22,14,3,0
"F00074045",531,0,1,2,25,16,18,2,0
"F00074046",531,0,1,2,30,11,12,2,0
"F00074047",531,0,1,2,30,12,12,2,0
"F00074050",531,0,1,2,30,25,0,2,0
"F00074051",531,0,1,2,40,NA,18,3,0
"F00074053",531,0,1,2,40,20,7,2,0
"F00074054",531,0,1,2,40,NA,7,2,0
"F00074055",531,0,1,2,45,29,5,1,0
"F00074056",531,0,1,2,50,24,6,1,0
"F00074058",531,0,1,2,60,30,6,2,0
"F00074059",531,0,1,2,75,30,2,2,0
"F00074062",531,0,1,2,20,17,13,3,2
"F00074063",531,0,1,2,30,30,6,1,2
"F00074064",577,0,1,2,20,13,16,1,0
"F00074065",577,0,1,2,5,7,18,1,0
"F00074066",577,0,1,2,5,13,14,1,0
"F00074067",577,0,1,2,10,6,8,1,0
"F00074068",577,0,1,2,10,10,15,3,0
"F00074072",577,0,1,2,15,13,17,3,0
"F00074073",577,0,1,2,15,NA,17,1,0
"F00074075",577,0,1,2,20,10,8,3,0
"F00074077",577,0,1,2,20,19,18,3,0
"F00074079",577,0,1,2,20,20,19,2,0
"F00074080",577,0,1,2,20,25,3,3,0
"F00074084",577,0,1,2,30,27,11,2,0
"F00074086",577,0,1,2,40,9,0,2,0
"F00074087",577,0,1,2,40,13,15,2,0
"F00074088",577,0,1,2,40,16,12,2,0
"F00074089",577,0,1,2,40,NA,14,1,0
"F00074092",577,0,1,2,45,21,14,1,0
"F00074094",577,0,1,2,60,29,2,2,0
"F00074095",577,0,1,2,60,30,2,2,0
"F00074097",577,0,1,2,70,5,17,2,0
"F00074099",577,0,1,2,40,15,15,2,1
"F00074106",625,0,1,2,10,21,8,2,0
"F00074109",625,0,1,2,15,20,13,3,0
"F00074112",625,0,1,2,20,15,2,1,0
"F00074113",626,0,1,2,20,20,8,2,0
"F00074114",625,0,1,2,20,20,13,2,0
"F00074115",625,0,1,2,20,20,15,1,0
"F00074116",625,0,1,2,20,21,9,1,0
"F00074118",625,0,1,2,20,33,5,2,0
"F00074122",625,0,1,2,30,17,10,2,0
"F00074124",625,0,1,2,30,24,6,2,0
"F00074126",626,0,1,2,40,7,20,1,0
"F00074127",626,0,1,2,40,17,3,2,0
"F00074128",625,0,1,2,40,18,15,2,0
"F00074131",625,0,1,2,40,29,6,2,0
"F00074132",625,0,1,2,40,30,1,2,0
"F00074133",625,0,1,2,40,33,0,2,0
"F00074134",625,0,1,2,45,27,8,3,0
"F00074135",625,0,1,2,50,18,13,3,0
"F00074139",625,0,1,2,60,20,18,3,0
"F00074140",625,0,1,2,70,19,8,2,0
"F00074141",626,0,1,2,80,NA,8,2,0
"F00074142",625,0,1,2,10,19,13,1,1
"F00074143",626,0,1,2,20,14,18,3,1
"F00074145",677,0,1,2,30,25,6,1,0
"F00074146",677,0,1,2,5,NA,15,2,0
"F00074148",677,0,1,2,10,11,20,1,0
"F00074149",677,0,1,2,15,7,20,2,0
"F00074150",677,0,1,2,15,NA,21,3,0
"F00074151",677,0,1,2,15,9,16,2,0
"F00074157",677,0,1,2,15,29,4,3,0
"F00074158",677,0,1,2,20,5,17,3,0
"F00074159",677,0,1,2,20,8,18,1,0
"F00074160",677,0,1,2,20,NA,17,1,0
"F00074163",677,0,1,2,20,22,12,1,0
"F00074165",677,0,1,2,20,23,6,3,0
"F00074168",677,0,1,2,20,29,12,1,0
"F00074169",677,0,1,2,20,32,6,3,0
"F00074175",677,0,1,2,30,21,14,2,0
"F00074176",677,0,1,2,30,32,4,3,0
"F00074177",677,0,1,2,35,20,1,2,0
"F00074179",677,0,1,2,40,15,21,2,0
"F00074180",677,0,1,2,40,21,6,1,0
"F00074181",677,0,1,2,40,27,4,1,0
"F00074184",677,0,1,2,50,26,4,2,0
"F00074185",677,0,1,2,60,30,3,2,0
"F00074186",677,0,1,2,80,14,19,2,0
"F00074188",677,0,1,2,20,17,18,1,1
"F00074190",677,0,1,2,20,26,6,2,2
"F00074193",732,0,1,2,10,6,4,1,0
"F00074196",732,0,1,2,10,20,1,2,0
"F00074197",731,0,1,2,10,20,5,2,0
"F00074198",731,0,1,2,10,31,7,2,0
"F00074199",732,0,1,2,15,29,2,3,0
"F00074200",731,0,1,2,15,34,5,1,0
"F00074201",732,0,1,2,20,12,17,3,0
"F00074202",732,0,1,2,20,14,20,3,0
"F00074203",732,0,1,2,20,17,12,3,0
"F00074204",731,0,1,2,20,19,14,3,0
"F00074205",732,0,1,2,20,20,14,2,0
"F00074206",732,0,1,2,20,20,22,1,0
"F00074210",732,0,1,2,20,26,9,2,0
"F00074212",731,0,1,2,20,29,6,1,0
"F00074214",731,0,1,2,25,10,17,3,0
"F00074219",731,0,1,2,25,30,3,1,0
"F00074221",731,0,1,2,25,38,1,3,0
"F00074222",732,0,1,2,30,10,19,1,0
"F00074223",732,0,1,2,30,18,16,2,0
"F00074224",732,0,1,2,30,22,13,1,0
"F00074226",731,0,1,2,35,14,18,2,0
"F00074228",732,0,1,2,35,19,10,2,0
"F00074229",732,0,1,2,40,17,13,2,0
"F00074230",732,0,1,2,40,20,14,2,0
"F00074231",732,0,1,2,40,22,10,1,0
"F00074232",732,0,1,2,40,27,5,2,0
"F00074235",731,0,1,2,40,NA,6,3,0
"F00074237",731,0,1,2,50,17,15,2,0
"F00074238",732,0,1,2,50,21,22,2,0
"F00074240",731,0,1,2,50,30,4,2,0
"F00074242",732,0,1,2,50,40,0,2,0
"F00074243",731,0,1,2,55,NA,8,1,0
"F00074244",731,0,1,2,60,20,13,2,0
"F00074246",732,0,1,2,70,NA,11,2,0
"F00074247",732,0,1,2,70,NA,1,2,0
"F00074248",732,0,1,2,80,20,17,1,0
"F00074249",731,0,1,2,80,30,8,2,0
"F00074250",731,0,1,2,50,27,6,2,1
"F00074251",731,0,1,2,20,NA,17,2,1
"F00074253",790,0,1,2,20,11,23,2,0
"F00074254",789,0,1,2,5,12,20,1,0
"F00074260",790,0,1,2,10,25,10,2,0
"F00074261",789,0,1,2,10,NA,5,1,0
"F00074263",789,0,1,2,15,22,15,2,0
"F00074266",789,0,1,2,15,32,3,1,0
"F00074268",789,0,1,2,20,20,13,3,0
"F00074271",789,0,1,2,20,27,12,2,0
"F00074272",789,0,1,2,20,28,8,2,0
"F00074274",789,0,1,2,20,NA,4,3,0
"F00074277",789,0,1,2,25,22,10,2,0
"F00074278",789,0,1,2,25,24,6,2,0
"F00074279",789,0,1,2,25,31,2,1,0
"F00074280",789,0,1,2,30,14,20,3,0
"F00074281",789,0,1,2,30,17,21,3,0
"F00074282",790,0,1,2,30,24,8,2,0
"F00074284",790,0,1,2,30,30,5,2,0
"F00074286",789,0,1,2,35,27,3,2,0
"F00074289",789,0,1,2,40,15,23,2,0
"F00074293",790,0,1,2,40,27,7,3,0
"F00074295",789,0,1,2,40,37,0,1,0
"F00074296",789,0,1,2,50,18,18,1,0
"F00074297",790,0,1,2,50,25,13,3,0
"F00074298",790,0,1,2,50,NA,2,1,0
"F00074302",789,0,1,2,80,24,15,2,0
"F00074304",851,0,1,2,5,12,14,3,0
"F00074305",850,0,1,2,5,17,19,1,0
"F00074309",851,0,1,2,15,NA,4,2,0
"F00074310",851,0,1,2,15,29,4,1,0
"F00074313",851,0,1,2,15,32,2,2,0
"F00074314",851,0,1,2,20,5,21,2,0
"F00074317",851,0,1,2,20,13,10,3,0
"F00074318",851,0,1,2,20,15,19,1,0
"F00074322",851,0,1,2,25,20,17,1,0
"F00074324",851,0,1,2,30,15,9,2,0
"F00074325",851,0,1,2,30,19,16,2,0
"F00074328",851,0,1,2,30,26,12,2,0
"F00074329",850,0,1,2,30,32,3,1,0
"F00074332",851,0,1,2,40,17,21,2,0
"F00074334",851,0,1,2,40,22,16,3,0
"F00074335",851,0,1,2,40,31,7,2,0
"F00074337",851,0,1,2,40,36,1,2,0
"F00074339",851,0,1,2,50,28,8,2,0
"F00074340",851,0,1,2,55,33,2,1,0
"F00074342",850,0,1,2,20,33,4,3,1
"F00074343",850,0,1,2,40,30,4,1,1
"F00074344",915,0,1,2,10,22,12,1,0
"F00074346",916,0,1,2,5,16,24,1,0
"F00074347",915,0,1,2,10,15,15,3,0
"F00074348",915,0,1,2,10,20,20,1,0
"F00074351",915,0,1,2,10,31,10,1,0
"F00074353",915,0,1,2,15,16,21,2,0
"F00074354",915,0,1,2,15,NA,11,1,0
"F00074355",916,0,1,2,15,30,6,1,0
"F00074358",915,0,1,2,20,21,10,1,0
"F00074359",915,0,1,2,20,24,11,2,0
"F00074360",916,0,1,2,20,36,0,3,0
"F00074361",916,0,1,2,20,40,1,2,0
"F00074363",915,0,1,2,25,NA,25,2,0
"F00074365",915,0,1,2,25,21,16,1,0
"F00074366",915,0,1,2,30,13,20,1,0
"F00074368",915,0,1,2,30,24,16,2,0
"F00074369",915,0,1,2,35,34,4,1,0
"F00074371",915,0,1,2,40,5,25,2,0
"F00074372",916,0,1,2,40,14,20,2,0
"F00074374",916,0,1,2,40,28,12,3,0
"F00074376",915,0,1,2,40,NA,9,3,0
"F00074378",915,0,1,2,40,39,2,2,0
"F00074379",915,0,1,2,50,NA,22,1,0
"F00074380",916,0,1,2,60,22,5,2,0
"F00074383",984,0,1,2,20,20,16,2,0
"F00074385",984,0,1,2,5,28,11,1,0
"F00074386",984,0,1,2,10,6,24,1,0
"F00074387",984,0,1,2,10,10,18,3,0
"F00074388",984,0,1,2,10,28,2,2,0
"F00074389",984,0,1,2,10,30,5,2,0
"F00074391",984,0,1,2,15,33,2,1,0
"F00074392",984,0,1,2,20,9,22,2,0
"F00074393",984,0,1,2,20,12,14,1,0
"F00074394",984,0,1,2,20,13,19,1,0
"F00074397",984,0,1,2,20,21,13,1,0
"F00074398",984,0,1,2,20,NA,4,1,0
"F00074399",984,0,1,2,20,23,17,2,0
"F00074400",984,0,1,2,20,25,5,2,0
"F00074405",984,0,1,2,25,41,1,2,0
"F00074406",984,0,1,2,30,NA,22,2,0
"F00074407",984,0,1,2,30,15,19,2,0
"F00074408",984,0,1,2,30,21,16,2,0
"F00074411",984,0,1,2,30,30,7,3,0
"F00074413",984,0,1,2,35,26,6,2,0
"F00074416",984,0,1,2,40,23,9,1,0
"F00074418",984,0,1,2,40,NA,8,2,0
"F00074419",984,0,1,2,40,34,10,3,0
"F00074422",984,0,1,2,60,20,14,1,0
"F00074423",984,0,1,2,60,23,16,2,0
"F00074424",984,0,1,2,60,30,5,2,0
"F00074425",984,0,1,2,60,38,0,2,0
"F00074428",984,0,1,2,40,24,14,3,1
"F00074429",984,0,1,2,20,8,26,2,1
"F00074431",984,0,1,2,90,28,14,1,1
"F00074432",984,0,1,2,40,NA,16,3,1
"F00074434",1056,0,1,2,40,22,17,1,0
"F00074435",1056,0,1,2,40,NA,13,1,0
"F00074436",1056,0,1,2,50,NA,14,1,0
"F00074437",1056,0,1,2,5,10,17,2,0
"F00074438",1056,0,1,2,5,25,2,2,0
"F00074439",1056,0,1,2,10,5,25,2,0
"F00074440",1056,0,1,2,10,6,17,2,0
"F00074441",1056,0,1,2,10,10,16,3,0
"F00074442",1056,0,1,2,10,NA,1,2,0
"F00074445",1056,0,1,2,10,26,13,2,0
"F00074447",1056,0,1,2,15,10,26,2,0
"F00074448",1056,0,1,2,15,15,12,2,0
"F00074450",1056,0,1,2,15,20,22,3,0
"F00074451",1056,0,1,2,15,31,9,2,0
"F00074452",1056,0,1,2,15,39,1,3,0
"F00074455",1056,0,1,2,20,11,21,1,0
"F00074456",1056,0,1,2,20,12,26,2,0
"F00074457",1056,0,1,2,20,NA,19,3,0
"F00074458",1056,0,1,2,20,18,23,1,0
"F00074459",1056,0,1,2,20,20,7,1,0
"F00074460",1056,0,1,2,20,20,24,1,0
"F00074464",1056,0,1,2,20,26,18,1,0
"F00074465",1056,0,1,2,20,28,9,3,0
"F00074466",1056,0,1,2,20,30,7,2,0
"F00074467",1056,0,1,2,25,18,15,2,0
"F00074468",1056,0,1,2,25,20,23,1,0
"F00074469",1056,0,1,2,30,10,25,2,0
"F00074471",1056,0,1,2,35,33,2,2,0
"F00074473",1056,0,1,2,40,25,9,1,0
"F00074474",1056,0,1,2,40,30,8,1,0
"F00074478",1056,0,1,2,40,42,0,2,0
"F00074479",1056,0,1,2,50,27,12,3,0
"F00074481",1056,0,1,2,50,36,0,2,0
"F00074482",1056,0,1,2,60,28,15,1,0
"F00074483",1056,0,1,2,60,34,3,1,0
"F00074486",1056,0,1,2,60,20,18,1,1
"F00074488",1056,0,1,2,15,25,14,1,1
"F00074489",1056,0,1,2,30,33,7,2,1
"F00074490",1132,0,1,2,40,24,16,3,0
"F00074491",1132,0,1,2,5,20,5,1,0
"F00074492",1132,0,1,2,5,20,13,1,0
"F00074497",1132,0,1,2,10,24,15,3,0
"F00074502",1132,0,1,2,15,15,25,2,0
"F00074504",1132,0,1,2,15,20,16,2,0
"F00074506",1132,0,1,2,15,37,3,2,0
"F00074509",1132,0,1,2,20,22,22,2,0
"F00074510",1132,0,1,2,20,23,16,2,0
"F00074511",1132,0,1,2,20,29,11,3,0
"F00074513",1132,0,1,2,20,32,8,3,0
"F00074516",1132,0,1,2,25,29,4,2,0
"F00074520",1132,0,1,2,40,14,20,3,0
"F00074522",1132,0,1,2,40,19,22,2,0
"F00074523",1132,0,1,2,40,22,15,2,0
"F00074525",1132,0,1,2,40,24,17,2,0
"F00074532",1132,0,1,2,40,34,8,1,0
"F00074534",1132,0,1,2,50,25,2,1,0
"F00074535",1132,0,1,2,50,35,3,1,0
"F00074536",1132,0,1,2,60,12,24,2,0
"F00074537",1132,0,1,2,60,NA,7,1,0
"F00074539",1132,0,1,2,70,28,13,2,0
"F00074540",1132,0,1,2,75,NA,5,1,0
"F00074544",1132,0,1,2,15,37,3,2,1
"F00074545",1212,0,1,2,10,16,24,2,0
"F00074546",1212,0,1,2,5,NA,20,3,0
"F00074550",1212,0,1,2,10,28,13,2,0
"F00074552",1212,0,1,2,15,8,29,1,0
"F00074553",1212,0,1,2,15,36,4,2,0
"F00074556",1212,0,1,2,20,15,25,1,0
"F00074558",1212,0,1,2,20,19,12,3,0
"F00074559",1212,0,1,2,20,20,3,2,0
"F00074561",1212,0,1,2,20,20,22,2,0
"F00074564",1212,0,1,2,20,28,17,1,0
"F00074565",1212,0,1,2,20,29,15,2,0
"F00074566",1212,0,1,2,20,31,13,1,0
"F00074573",1212,0,1,2,30,32,2,2,0
"F00074575",1212,0,1,2,30,36,5,2,0
"F00074576",1212,0,1,2,30,38,6,2,0
"F00074577",1212,0,1,2,35,35,11,2,0
"F00074578",1212,0,1,2,40,18,4,2,0
"F00074579",1212,0,1,2,40,NA,16,3,0
"F00074581",1212,0,1,2,40,23,2,2,0
"F00074582",1212,0,1,2,40,23,13,1,0
"F00074583",1212,0,1,2,40,23,16,3,0
"F00074584",1212,0,1,2,40,23,18,1,0
"F00074585",1212,0,1,2,40,NA,12,3,0
"F00074586",1212,0,1,2,40,NA,12,3,0
"F00074587",1212,0,1,2,40,31,14,1,0
"F00074588",1212,0,1,2,40,35,6,1,0
"F00074589",1212,0,1,2,50,8,29,2,0
"F00074590",1212,0,1,2,50,24,3,2,0
"F00074591",1212,0,1,2,50,28,4,1,0
"F00074592",1212,0,1,2,60,NA,19,1,0
"F00074593",1212,0,1,2,60,23,16,3,0
"F00074594",1212,0,1,2,60,26,10,2,0
"F00074595",1212,0,1,2,60,31,10,1,0
"F00074596",1212,0,1,2,60,NA,12,2,0
"F00074597",1212,0,1,2,60,44,1,2,0
"F00074598",1212,0,1,2,30,27,19,3,1
"F00074601",1212,0,1,2,25,44,1,3,1
"F00074602",1212,0,1,2,30,40,4,1,1
"F00074604",1212,0,1,2,50,35,3,2,1
"F00074609",1296,0,1,2,10,10,20,1,0
"F00074612",1297,0,1,2,15,19,20,2,0
"F00074613",1296,0,1,2,15,24,12,1,0
"F00074614",1297,0,1,2,15,30,12,1,0
"F00074615",1297,0,1,2,15,33,10,1,0
"F00074617",1296,0,1,2,20,12,28,2,0
"F00074618",1296,0,1,2,20,13,17,3,0
"F00074620",1297,0,1,2,20,15,10,1,0
"F00074621",1297,0,1,2,20,25,20,2,0
"F00074624",1296,0,1,2,20,27,20,3,0
"F00074625",1296,0,1,2,20,27,23,2,0
"F00074627",1296,0,1,2,20,32,13,2,0
"F00074628",1296,0,1,2,20,33,8,3,0
"F00074629",1297,0,1,2,20,34,8,3,0
"F00074630",1297,0,1,2,20,35,10,2,0
"F00074633",1297,0,1,2,20,41,2,3,0
"F00074635",1296,0,1,2,25,27,14,3,0
"F00074637",1296,0,1,2,30,16,28,2,0
"F00074639",1296,0,1,2,30,28,12,1,0
"F00074641",1297,0,1,2,30,NA,10,3,0
"F00074642",1296,0,1,2,30,41,2,1,0
"F00074645",1296,0,1,2,40,19,22,2,0
"F00074646",1297,0,1,2,40,20,11,2,0
"F00074647",1296,0,1,2,40,25,15,1,0
"F00074648",1296,0,1,2,40,NA,12,2,0
"F00074652",1296,0,1,2,50,13,30,1,0
"F00074653",1296,0,1,2,50,28,15,3,0
"F00074655",1296,0,1,2,50,38,6,3,0
"F00074656",1296,0,1,2,60,35,6,2,0
"F00074657",1297,0,1,2,65,22,20,1,0
"F00074658",1296,0,1,2,40,27,18,2,1
"F00074659",1296,0,1,2,40,28,11,3,1
"F00074660",1297,0,1,2,20,NA,13,1,1
"F00074661",1297,0,1,2,40,36,9,2,1
"F00074662",1296,0,1,2,50,25,15,1,1
"F00074663",1385,0,1,2,5,7,11,2,0
"F00074664",1385,0,1,2,5,10,26,1,0
"F00074666",1385,0,1,2,5,26,19,3,0
"F00074667",1385,0,1,2,10,21,16,3,0
"F00074668",1385,0,1,2,10,24,15,1,0
"F00074669",1385,0,1,2,15,12,26,2,0
"F00074670",1385,0,1,2,15,12,28,1,0
"F00074671",1385,0,1,2,15,14,26,1,0
"F00074672",1385,0,1,2,15,15,24,3,0
"F00074675",1385,0,1,2,15,23,26,1,0
"F00074676",1385,0,1,2,15,32,11,2,0
"F00074677",1385,0,1,2,15,40,1,2,0
"F00074681",1385,0,1,2,20,NA,24,1,0
"F00074683",1385,0,1,2,20,23,26,2,0
"F00074684",1385,0,1,2,20,31,12,1,0
"F00074685",1385,0,1,2,20,32,2,2,0
"F00074687",1385,0,1,2,20,33,11,1,0
"F00074689",1385,0,1,2,20,44,0,2,0
"F00074690",1385,0,1,2,20,44,4,1,0
"F00074692",1385,0,1,2,20,46,2,2,0
"F00074697",1385,0,1,2,25,43,1,2,0
"F00074699",1385,0,1,2,30,NA,27,1,0
"F00074702",1385,0,1,2,30,NA,19,1,0
"F00074704",1385,0,1,2,30,NA,5,2,0
"F00074708",1385,0,1,2,35,NA,24,2,0
"F00074710",1385,0,1,2,40,25,18,2,0
"F00074711",1385,0,1,2,40,27,19,2,0
"F00074712",1385,0,1,2,40,30,6,2,0
"F00074714",1385,0,1,2,40,35,17,1,0
"F00074717",1385,0,1,2,40,NA,4,3,0
"F00074718",1385,0,1,2,40,42,0,2,0
"F00074720",1385,0,1,2,45,40,0,2,0
"F00074723",1385,0,1,2,60,27,18,2,0
"F00074724",1385,0,1,2,10,8,30,2,1
"F00074725",1385,0,1,2,65,20,20,2,1
"F00074727",1385,0,1,2,20,NA,5,1,1
"F00074728",1385,0,1,2,60,NA,20,2,1
"F00074731",1478,0,1,2,5,42,1,3,0
"F00074737",1478,0,1,2,10,35,7,1,0
"F00074741",1478,0,1,2,15,30,4,2,0
"F00074742",1478,0,1,2,15,30,15,2,0
"F00074743",1478,0,1,2,15,41,1,2,0
"F00074744",1478,0,1,2,20,12,20,1,0
"F00074745",1478,0,1,2,20,14,26,2,0
"F00074746",1478,0,1,2,20,15,10,3,0
"F00074748",1478,0,1,2,20,20,7,1,0
"F00074749",1478,0,1,2,20,24,23,2,0
"F00074751",1478,0,1,2,20,32,16,3,0
"F00074755",1478,0,1,2,20,43,0,1,0
